Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.0542328	0.0	2.0542328	2.0542328	25.0	25	0.038403083	0.18621628	0.8624374	-0.37226608	0.04448271	0.1858352	0.8952323	-0.17914227	-0.09505912	0.024968326	18.576398611068726
2	4.0886703	0.0	4.0886703	4.0886703	25.0	50	0.090577394	0.16144943	0.8479432	-0.31956258	0.092192136	0.16793416	0.8560243	-0.24898718	-0.14927746	0.047227602	36.793816328048706
3	3.3191884	0.0	3.3191884	3.3191884	25.0	75	0.10920572	0.18317664	0.9031531	-0.29126498	0.10704373	0.18559961	0.89914507	-0.32199097	-0.30371687	0.037869707	55.17525506019592
4	1.0994064	0.0	1.0994064	1.0994064	25.0	100	0.0961153	0.15892665	0.8653303	-0.13426836	0.09388339	0.16773418	0.8210768	-0.12295619	-0.38834465	0.02814558	73.27948665618896
5	3.272201	0.0	3.272201	3.272201	25.0	125	0.11123615	0.16186012	0.8094398	-0.14050281	0.11212692	0.17607288	0.8668119	-0.12842557	-0.58227324	0.028124403	91.56141090393066
6	1.4949951	0.0	1.4949951	1.4949951	25.0	150	0.10827675	0.15427944	0.7849081	-0.115975924	0.10844801	0.16327956	0.81004506	-0.1396316	-0.71940035	0.023253968	109.56431579589844
7	4.237313	0.0	4.237313	4.237313	25.0	175	0.12597856	0.15993369	0.81812257	-0.119949415	0.12510124	0.16569157	0.8353754	-0.15278584	-0.8682976	0.026971942	127.81393027305603
8	2.2021854	0.0	2.2021854	2.2021854	25.0	200	0.13932872	0.16344789	0.9016471	-0.12271914	0.1382481	0.16906936	0.9117588	-0.106634654	-1.0111246	0.022866499	145.71293354034424
9	1.3031198	0.0	1.3031198	1.3031198	25.0	225	0.15889145	0.171092	0.9566395	-0.11039193	0.15789676	0.1750924	0.9826237	-0.11762221	-1.1668035	0.021212712	164.1189136505127
10	1.5761474	0.0	1.5761474	1.5761474	25.0	250	0.17667077	0.1590421	0.938547	-0.0560273	0.17743726	0.16263618	0.94481975	-0.031855807	-1.1453122	0.018731264	182.3271050453186
11	3.026015	0.0	3.026015	3.026015	25.0	275	0.21918088	0.19208084	1.2454113	-0.25958544	0.21849214	0.19611867	1.2578177	-0.28208676	-0.3436322	0.059025217	200.29306077957153
12	0.7196078	0.0	0.7196078	0.7196078	25.0	300	0.25363106	0.15645558	0.9011483	-0.1006277	0.2548511	0.15922149	0.9215197	-0.07325164	-0.2494124	0.027032001	218.52991580963135
13	3.8872075	0.0	3.8872075	3.8872075	25.0	325	0.28460944	0.16202497	0.9524543	0.056641318	0.28379858	0.16479841	0.93435854	0.03687794	-0.2819549	0.029095238	236.5447392463684
14	4.005188	0.0	4.005188	4.005188	25.0	350	0.33817884	0.190988	1.311912	0.0470471	0.3374381	0.19365884	1.3070861	0.03604334	-0.36231628	0.03962408	254.72514533996582
15	1.4806265	0.0	1.4806265	1.4806265	25.0	375	0.36223316	0.18907902	1.3982834	-0.008093599	0.3635267	0.19177014	1.3998277	-0.050863143	-0.36852902	0.034934532	272.7132480144501
16	1.7508965	0.0	1.7508965	1.7508965	25.0	400	0.3674613	0.17783518	1.3515356	0.14995122	0.36704135	0.18105875	1.3949736	0.13171464	-0.41576687	0.031971842	290.8318862915039
17	4.6830897	0.0	4.6830897	4.6830897	25.0	425	0.41672975	0.18781927	1.5368204	0.15767515	0.41654062	0.19232525	1.5647506	0.15995243	-0.6544885	0.0575363	308.96543192863464
18	2.3296747	0.0	2.3296747	2.3296747	25.0	450	0.4373719	0.19652018	1.454292	0.12244696	0.4379271	0.19857338	1.4628403	0.08099656	-0.6018806	0.07019157	327.077107667923
19	0.85734963	0.0	0.85734963	0.85734963	25.0	475	0.44824716	0.18297744	1.3702166	0.13826874	0.44723266	0.18728681	1.4510164	0.13458632	-0.5081148	0.054885555	345.94658160209656
20	3.7401178	0.0	3.7401178	3.7401178	25.0	500	0.46269283	0.18790363	1.398851	0.18956499	0.4625415	0.1886722	1.4470475	0.20156573	-0.51670986	0.06528492	363.8391182422638
21	3.462826	0.0	3.462826	3.462826	25.0	525	0.47348428	0.17863204	1.4462142	0.23161829	0.4729709	0.18126477	1.5161854	0.23433419	-0.5665087	0.057901092	382.10540866851807
22	1.7054188	0.0	1.7054188	1.7054188	25.0	550	0.49897647	0.18549374	1.4767156	0.14792036	0.49930996	0.18836436	1.4932364	0.18006177	-0.70589536	0.071860135	400.1173162460327
23	2.6471999	0.0	2.6471999	2.6471999	25.0	575	0.5041384	0.1730789	1.4380399	0.22606696	0.50367177	0.17546621	1.4716053	0.24231386	-0.656141	0.06316117	418.3294906616211
24	1.0320917	0.0	1.0320917	1.0320917	25.0	600	0.5159713	0.17711657	1.5154699	0.23705597	0.516293	0.1793824	1.5109488	0.2612826	-0.6788057	0.062285945	436.4934620857239
25	4.8509593	0.0	4.8509593	4.8509593	25.0	625	0.54215354	0.18339041	1.5647928	0.18724933	0.542467	0.18511899	1.561471	0.17284949	-0.8086296	0.07765262	455.13222432136536
26	0.8906554	0.0	0.8906554	0.8906554	25.0	650	0.54138994	0.17372012	1.48957	0.19601507	0.54026836	0.17637217	1.5487491	0.13163021	-0.62703675	0.074136555	473.25077056884766
27	2.3724067	0.0	2.3724067	2.3724067	25.0	675	0.5650922	0.17819738	1.5393463	0.28772837	0.5658668	0.18111	1.5995204	0.2376439	-0.59211975	0.07651269	491.3791437149048
28	1.0539831	0.0	1.0539831	1.0539831	25.0	700	0.57013005	0.18605945	1.5922573	0.31363842	0.5701233	0.1880266	1.6211344	0.31815165	-0.5922012	0.05535921	509.3163924217224
29	1.3997118	0.0	1.3997118	1.3997118	25.0	725	0.5939443	0.18716756	1.6567903	0.29914394	0.5938585	0.19147694	1.6929774	0.3079298	-0.6745297	0.06686819	528.402131319046
30	2.1824617	0.0	2.1824617	2.1824617	25.0	750	0.6027546	0.18601887	1.6702472	0.32560638	0.6021918	0.18692426	1.6852095	0.33625835	-0.68053585	0.070865124	546.9477739334106
31	4.3539844	0.0	4.3539844	4.3539844	25.0	775	0.63881046	0.1896673	1.7562214	0.4028082	0.6395303	0.19396172	1.7983961	0.39219883	-0.744207	0.07676242	565.3895778656006
32	0.38271946	0.0	0.38271946	0.38271946	25.0	800	0.643681	0.18802883	1.7922376	0.37804765	0.64226687	0.1917531	1.8004354	0.3896572	-0.6907167	0.070874214	583.9746611118317
33	5.001639	0.0	5.001639	5.001639	25.0	825	0.66437244	0.19439834	1.8314835	0.1695152	0.66617215	0.19574836	1.8301945	0.25438273	-0.76725835	0.08139649	602.2164776325226
34	3.0455403	0.0	3.0455403	3.0455403	25.0	850	0.6762513	0.19284537	1.8174651	0.34259138	0.6746087	0.19412063	1.8076088	0.3483162	-0.78507966	0.07971597	620.2524843215942
35	6.1680017	0.0	6.1680017	6.1680017	25.0	875	0.7059273	0.20366544	2.1575484	0.41103268	0.7065355	0.20816782	2.254115	0.41322815	-0.8106273	0.09114905	638.5887606143951
36	1.8245827	0.0	1.8245827	1.8245827	25.0	900	0.72226775	0.21045326	1.8154268	0.3900177	0.72287196	0.21118505	1.841139	0.38606602	-0.82968044	0.09123067	656.7299976348877
37	0.23613048	0.0	0.23613048	0.23613048	25.0	925	0.7204149	0.20099753	1.8344308	0.40172172	0.7208461	0.20412184	1.8761654	0.42053884	-0.7745162	0.08885301	674.8032455444336
38	2.201892	0.0	2.201892	2.201892	25.0	950	0.7220522	0.20168269	1.9386666	0.43661368	0.72244847	0.20370463	1.9568918	0.46336332	-0.70256746	0.08146988	692.9483051300049
39	1.4500799	0.0	1.4500799	1.4500799	25.0	975	0.74832207	0.21245357	2.0083392	0.3438118	0.7471679	0.21429744	2.0112026	-0.00025349855	-0.8727153	0.09152978	711.266019821167
40	1.807074	0.0	1.807074	1.807074	25.0	1000	0.75368863	0.20603396	2.0720804	0.41511503	0.75494814	0.20624897	2.099638	0.4405612	-1.0742166	0.11487348	729.3276109695435
41	4.8631787	0.0	4.8631787	4.8631787	25.0	1025	0.7668482	0.2087015	2.0399556	0.33459368	0.76575774	0.20910263	2.0526357	0.3718695	-0.8516232	0.11260561	747.3905322551727
42	2.820341	0.0	2.820341	2.820341	25.0	1050	0.7687614	0.20450106	1.9386636	0.28500676	0.77035886	0.20576783	1.9667006	0.33958048	-0.8576697	0.10200631	765.3839616775513
43	2.495666	0.0	2.495666	2.495666	25.0	1075	0.7871418	0.20947394	2.0950832	0.31198284	0.786788	0.2103855	2.1061292	0.34179217	-0.81273085	0.10283041	783.641932964325
44	1.1882303	0.0	1.1882303	1.1882303	25.0	1100	0.7852682	0.20748107	2.0387342	0.3874467	0.7854168	0.20940562	2.0774667	0.44335237	-0.87772566	0.105779774	801.8304119110107
45	2.684286	0.0	2.684286	2.684286	25.0	1125	0.7910702	0.20687613	2.0805163	0.4486285	0.7907683	0.20902751	2.1083758	0.5206189	-0.96645254	0.11114754	820.0528800487518
46	5.8434205	0.0	5.8434205	5.8434205	25.0	1150	0.81612664	0.23270571	2.1766944	0.282328	0.8172379	0.23114005	2.2063987	0.20166534	-0.9650427	0.13460203	838.0138952732086
47	4.4694605	0.0	4.4694605	4.4694605	25.0	1175	0.80994904	0.21408832	2.2707562	0.39101726	0.81088096	0.21825919	2.2443166	0.07216513	-1.0207156	0.1322766	856.7792823314667
48	1.4895136	0.0	1.4895136	1.4895136	25.0	1200	0.7994394	0.21059704	2.150408	0.4655645	0.7981757	0.21262346	2.146222	0.48507458	-0.9015208	0.10371027	874.9041740894318
49	0.0	0.0	0.0	0.0	25.0	1225	0.8297278	0.22827324	2.1890178	0.5032905	0.82994884	0.22857763	2.1877651	0.13178617	-0.8947846	0.11535106	892.8106098175049
50	2.0655725	0.0	2.0655725	2.0655725	25.0	1250	0.8221465	0.21519098	2.3017924	0.4739726	0.8221713	0.21491188	2.2408373	0.4360622	-0.86455566	0.11645637	911.3324806690216
51	5.050441	0.0	5.050441	5.050441	25.0	1275	0.84726524	0.22795974	2.2570548	0.45252955	0.8478993	0.22971511	2.270765	0.49073607	-1.0050739	0.1412634	929.634833574295
52	0.38452762	0.0	0.38452762	0.38452762	25.0	1300	0.8659451	0.22906408	2.3444054	0.5042379	0.8647906	0.22998948	2.2918363	-0.050825622	-1.0211551	0.13223347	948.0240957736969
53	1.5299553	0.0	1.5299553	1.5299553	25.0	1325	0.8680844	0.2310151	2.353281	0.41134694	0.8690419	0.23052481	2.2728722	0.40507236	-1.0649152	0.11684209	966.2776527404785
54	0.0	0.0	0.0	0.0	25.0	1350	0.8881917	0.21717247	2.5078948	0.30279186	0.88761467	0.21399356	2.5441108	0.46400723	-1.0070792	0.13408093	984.6617150306702
55	0.8413795	0.0	0.8413795	0.8413795	25.0	1375	0.91106844	0.21746582	2.1404915	0.49555624	0.9109754	0.2176652	2.171767	0.5480791	-0.9696732	0.11760566	1002.5659050941467
56	0.6492845	0.0	0.6492845	0.6492845	25.0	1400	0.9413213	0.21632348	2.3872962	-0.10208919	0.9425783	0.21834682	2.4102826	0.53952736	-1.1582456	0.12704982	1020.9121181964874
57	0.8656868	0.0	0.8656868	0.8656868	25.0	1425	0.9633416	0.22082011	2.4110227	0.524804	0.96216494	0.22061808	2.346217	0.5197739	-1.1490201	0.1280356	1039.0095782279968
58	0.3766217	0.0	0.3766217	0.3766217	25.0	1450	0.99725693	0.23317224	2.5401003	0.5708481	0.9968571	0.23271757	2.4275844	0.5607619	-1.1546623	0.11657608	1056.9167687892914
