Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	3.0956717	0.0	3.0956717	3.0956717	25.0	25	0.08885082	0.20903616	0.8470812	-0.3831243	0.089331225	0.21997379	0.87807	-0.18468276	-0.10039517	0.025334207	43.28505754470825
2	5.3666916	0.0	5.3666916	5.3666916	25.0	50	0.13136262	0.23267575	0.9834485	-0.25536078	0.13535765	0.2379026	1.0213046	-0.30629998	-0.64035714	0.041000504	88.19487071037292
3	5.3732815	0.0	5.3732815	5.3732815	25.0	75	0.16038941	0.23527035	0.9855039	-0.17361496	0.16087241	0.24252132	1.0042448	-0.1638652	-1.2643676	0.0248168	128.6253855228424
4	4.253293	0.0	4.253293	4.253293	25.0	100	0.16537762	0.22973368	0.98599416	-0.16110314	0.16628422	0.23384887	1.0392011	-0.22327912	-1.1816987	0.031367376	172.04187560081482
5	7.63953	0.0	7.63953	7.63953	25.0	125	0.22218189	0.24954577	1.0348327	-0.33836135	0.22164313	0.25553924	1.0340625	-0.32635233	-1.573528	0.031155193	212.8503646850586
6	2.7382197	0.0	2.7382197	2.7382197	25.0	150	0.23796494	0.27128333	1.1267446	-0.16236293	0.23804301	0.2733516	1.1427569	-0.15078191	-1.6119988	0.021808276	252.92592239379883
7	7.3065944	0.0	7.3065944	7.3065944	25.0	175	0.279004	0.2831988	1.2272826	-0.13862841	0.27833888	0.28090876	1.1202196	-0.13135439	-1.6554425	0.028646586	298.52325224876404
8	4.82696	0.0	4.82696	4.82696	25.0	200	0.3520626	0.30148518	1.2855066	-0.12792267	0.35174206	0.30067372	1.2552958	-0.27217343	-1.8575923	0.031526197	340.69383120536804
9	7.9930778	0.0	7.9930778	7.9930778	25.0	225	0.44720918	0.32054067	1.4058865	-0.065045886	0.4488351	0.32216078	1.4084574	-0.08056167	-1.9854279	0.038964607	384.05805230140686
10	6.0583124	0.0	6.0583124	6.0583124	25.0	250	0.5466321	0.33234188	1.5790235	0.07638943	0.54592043	0.3340837	1.5643067	-0.007897399	-2.2781103	0.04303524	424.8513174057007
11	4.589769	0.0	4.589769	4.589769	25.0	275	0.630601	0.33532137	2.629596	-0.26232904	0.62775177	0.33539227	2.7097926	-0.2739216	-0.6994741	0.1111041	463.60963916778564
12	1.7905078	0.0	1.7905078	1.7905078	25.0	300	0.7235464	0.32729483	1.8480124	0.27282196	0.7250798	0.3236878	1.7908883	0.2972045	-0.6644815	0.05145916	506.4068355560303
13	2.6571941	0.0	2.6571941	2.6571941	25.0	325	0.78800195	0.32411724	1.8410884	0.3632486	0.78813165	0.32531708	1.8611022	0.2947367	-0.98181176	0.053428706	550.5299770832062
14	1.0222105	0.0	1.0222105	1.0222105	25.0	350	0.8539924	0.32639578	1.9752818	0.2866978	0.853009	0.32302156	1.9695477	0.29928496	-0.83636814	0.053376064	592.1195869445801
15	2.668543	0.0	2.668543	2.668543	25.0	375	0.9010123	0.30514196	1.9086485	0.39683938	0.9022673	0.30620897	1.9414587	0.43640187	-1.0308025	0.047422614	636.0674600601196
16	4.2811594	0.0	4.2811594	4.2811594	25.0	400	0.9300536	0.2962304	1.9941068	0.5026799	0.9291307	0.29715425	1.9865538	0.48658413	-0.9863262	0.057577536	680.35720038414
17	0.26811704	0.0	0.26811704	0.26811704	25.0	425	0.9337129	0.29066625	1.9681228	0.5505988	0.93504006	0.29095033	1.9605771	0.5555255	-0.90371424	0.043129627	722.8477516174316
18	0.52004707	0.0	0.52004707	0.52004707	25.0	450	0.9299596	0.2858334	1.8990204	0.57334363	0.9293716	0.28671446	1.925129	0.5814738	-0.87995154	0.03685557	765.9993073940277
19	6.467827	0.0	6.467827	6.467827	25.0	475	0.921909	0.28348118	1.9408019	0.5393503	0.9224393	0.2840905	1.9560914	0.54393035	-1.1261693	0.041315723	809.8419258594513
20	2.6026933	0.0	2.6026933	2.6026933	25.0	500	0.89751446	0.29054922	1.9828146	0.40871447	0.89883065	0.28973162	1.963024	0.43368128	-0.9080591	0.052371588	852.3471579551697
21	3.9439955	0.0	3.9439955	3.9439955	25.0	525	0.8945114	0.2670373	1.916528	0.5831029	0.8925884	0.2678019	1.9198179	0.586389	-0.9003902	0.04861862	894.2065846920013
22	12.996238	0.0	12.996238	12.996238	25.0	550	0.9167508	0.28028604	1.9910644	0.5414653	0.91667444	0.27976844	2.3212922	0.5529301	-1.183549	0.06806675	941.7758195400238
23	1.2343986	0.0	1.2343986	1.2343986	25.0	575	0.9282557	0.29999927	1.9828013	0.42470807	0.9286964	0.29929018	2.0870202	0.3957287	-0.91659075	0.06402225	984.1119701862335
24	0.6065951	0.0	0.6065951	0.6065951	25.0	600	0.91846484	0.30039728	2.042984	0.4573895	0.91916853	0.29916924	2.0453157	0.49594998	-1.2895627	0.06636917	1027.1541295051575
25	1.1669233	0.0	1.1669233	1.1669233	25.0	625	0.9494225	0.31771633	2.0770187	0.34532425	0.9485032	0.31691512	2.109841	0.46757883	-0.8907085	0.06745493	1066.8842668533325
26	0.09816821	0.0	0.09816821	0.09816821	25.0	650	0.95410585	0.29799068	2.1160166	0.5596134	0.95485115	0.29888147	2.1483574	0.5756714	-1.0993669	0.065954626	1109.7562267780304
27	5.895047	0.0	5.895047	5.895047	25.0	675	0.9824889	0.29779753	2.1153717	0.5544707	0.9830685	0.29713422	2.1651137	0.5588328	-1.2348783	0.06307868	1150.989045381546
28	4.984758	0.0	4.984758	4.984758	25.0	700	1.0240853	0.29720548	2.2126179	0.5531544	1.0236592	0.2979701	2.2288382	0.5298953	-1.4272486	0.07631921	1193.8723871707916
29	9.618207	0.0	9.618207	9.618207	25.0	725	1.0904455	0.30427665	2.1994295	0.42464426	1.0927463	0.30085787	2.2728183	0.48095962	-1.5578526	0.10010262	1237.3016409873962
30	12.815247	0.0	12.815247	12.815247	25.0	750	1.1553508	0.2976982	2.8801506	0.6884197	1.1547887	0.29966095	2.8331537	0.74002653	-1.570126	0.10388055	1280.825969696045
31	9.504423	0.0	9.504423	9.504423	25.0	775	1.2144322	0.28220147	2.4002635	0.79923093	1.2154932	0.28510574	2.368123	0.8047869	-1.5053035	0.0984615	1321.694683790207
32	7.2785335	0.0	7.2785335	7.2785335	25.0	800	1.2750982	0.29495263	2.358663	0.5594686	1.2741855	0.2955085	2.3559127	0.47116703	-1.3991605	0.11212097	1364.4479887485504
33	1.0974942	0.0	1.0974942	1.0974942	25.0	825	1.3057194	0.28023526	2.4841805	0.87430525	1.3057665	0.28233385	2.4694324	0.8353937	-1.3124185	0.11347631	1405.2127842903137
34	0.17986506	0.0	0.17986506	0.17986506	25.0	850	1.3508295	0.29715344	2.4771752	0.8558386	1.3504965	0.29833	2.4670293	0.8523489	-1.307965	0.102715224	1446.3635852336884
35	3.3044884	0.0	3.3044884	3.3044884	25.0	875	1.3938758	0.3009931	2.5549583	0.9775535	1.3944381	0.3020815	2.5703082	0.96006495	-1.7883527	0.10945633	1488.1263196468353
36	4.5440793	0.0	4.5440793	4.5440793	25.0	900	1.4596719	0.32987046	3.0164242	0.9473127	1.459334	0.33281106	2.8382685	0.9720228	-1.7432085	0.13671067	1529.6432087421417
37	8.244548	0.0	8.244548	8.244548	25.0	925	1.5059221	0.32862794	2.8540995	0.87231445	1.5060949	0.33136496	2.8180635	0.9130548	-1.7113979	0.13651799	1574.1128723621368
38	0.19685037	0.0	0.19685037	0.19685037	25.0	950	1.5306482	0.33521724	2.8236563	0.93705136	1.5311847	0.33573267	2.8272715	0.9468956	-1.4928601	0.13918954	1617.8353707790375
39	2.7507446	0.0	2.7507446	2.7507446	25.0	975	1.5691644	0.33702937	2.8154082	0.95069957	1.5681874	0.34000614	2.8697767	0.96570325	-1.5186735	0.12232191	1658.9931888580322
40	2.5196226	0.0	2.5196226	2.5196226	25.0	1000	1.6172872	0.33611226	2.9532206	0.65747005	1.6178273	0.33776766	2.9218102	1.1162441	-1.7853916	0.12483058	1702.8037147521973
41	5.3149962	0.0	5.3149962	5.3149962	25.0	1025	1.6309012	0.34291968	2.9322467	1.0565206	1.6321031	0.34534192	2.9093227	1.1016767	-1.9767067	0.12221041	1745.1722564697266
42	3.9958384	0.0	3.9958384	3.9958384	25.0	1050	1.6745471	0.35779604	3.0366473	1.1263788	1.6725585	0.36006364	2.9853253	1.1998591	-1.9994016	0.12831387	1788.435355424881
43	7.715483	0.0	7.715483	7.715483	25.0	1075	1.6725744	0.34872946	2.9604378	1.1275082	1.67426	0.34828556	2.9697373	1.0884001	-1.9605979	0.1276637	1832.8101522922516
44	2.1097207	0.0	2.1097207	2.1097207	25.0	1100	1.6762937	0.339143	2.9985168	1.0019407	1.6756047	0.34317794	3.073658	0.99484164	-1.7486284	0.11941684	1873.9322674274445
45	10.786795	0.0	10.786795	10.786795	25.0	1125	1.685307	0.34251955	2.9954295	1.0968096	1.6860441	0.34224236	2.975258	1.1879632	-1.7605948	0.12829573	1918.331060409546
